country	sex	year	BMI
Mozambique	female	1999	22.03536
Myanmar	female	1999	21.18709
Namibia	female	1999	24.02033
Nauru	female	1999	32.94598
Nepal	female	1999	19.90124
Netherlands	female	1999	24.92186
Netherlands Antilles	female	1999	28.60105
New Zealand	female	1999	26.38412
Nicaragua	female	1999	26.37244
Niger	female	1999	21.1895
Nigeria	female	1999	23.05407
Norway	female	1999	25.07753
Oman	female	1999	26.26647
Pakistan	female	1999	22.92093
Palau	female	1999	29.93621
Panama	female	1999	26.36973
Papua New Guinea	female	1999	24.38124
Paraguay	female	1999	25.08229
Peru	female	1999	25.74621
Philippines	female	1999	22.78641
Poland	female	1999	25.62858
Portugal	female	1999	25.80904
Puerto Rico	female	1999	28.81981
Qatar	female	1999	27.97294
Romania	female	1999	24.8783
Russia	female	1999	26.44407
Rwanda	female	1999	21.32298
Saint Kitts and Nevis	female	1999	29.19295
Saint Lucia	female	1999	26.28974
Saint Vincent and the Grenadines	female	1999	26.27639
Samoa	female	1999	31.31869
Sao Tome and Principe	female	1999	23.52502
Saudi Arabia	female	1999	28.38762
Senegal	female	1999	23.17361
Serbia	female	1999	25.48045
Seychelles	female	1999	26.96458
Sierra Leone	female	1999	22.7396
Singapore	female	1999	23.38114
Slovak Republic	female	1999	26.11273
Slovenia	female	1999	26.24579
Solomon Islands	female	1999	27.44813
Somalia	female	1999	21.97147
South Africa	female	1999	28.11361
Spain	female	1999	25.93149
Sri Lanka	female	1999	22.49356
Sudan	female	1999	22.21242
Suriname	female	1999	26.54311
Swaziland	female	1999	27.39408
Sweden	female	1999	24.91203
Switzerland	female	1999	24.02517
Syria	female	1999	27.84517
Taiwan	female	1999	23.04643
Tajikistan	female	1999	23.40458
Tanzania	female	1999	22.28668
Thailand	female	1999	23.74154
Timor-Leste	female	1999	21.11837
Togo	female	1999	21.75947
Tonga	female	1999	32.1621
Trinidad and Tobago	female	1999	27.15399
Tunisia	female	1999	26.88105
Turkey	female	1999	27.72737
Turkmenistan	female	1999	23.91899
Uganda	female	1999	21.73036
Ukraine	female	1999	25.66986
United Arab Emirates	female	1999	28.67751
United Kingdom	female	1999	26.14993
United States	female	1999	27.40374
Uruguay	female	1999	25.55387
Uzbekistan	female	1999	24.72558
Vanuatu	female	1999	26.65315
Venezuela	female	1999	26.97484
Vietnam	female	1999	20.19513
West Bank and Gaza	female	1999	28.14163
Yemen, Rep.	female	1999	25.22779
Zambia	female	1999	22.23568
Zimbabwe	female	1999	24.65557
Afghanistan	female	2000	20.6185
Albania	female	2000	25.12797
Algeria	female	2000	25.49389
Andorra	female	2000	26.10622
Angola	female	2000	21.91293
Antigua and Barbuda	female	2000	26.61231
Argentina	female	2000	26.47851
Armenia	female	2000	26.12674
Australia	female	2000	26.04167
Austria	female	2000	24.7543
Azerbaijan	female	2000	26.34661
Bahamas	female	2000	28.19024
Bahrain	female	2000	27.66677
Bangladesh	female	2000	19.47529
Barbados	female	2000	28.35071
Belarus	female	2000	26.01919
Belgium	female	2000	25.11335
Belize	female	2000	28.53896
Benin	female	2000	22.92684
Bermuda	female	2000	29.61135
Bhutan	female	2000	21.94715
Bolivia	female	2000	25.86456
Bosnia and Herzegovina	female	2000	25.77713
Botswana	female	2000	25.326
Brazil	female	2000	25.20224
British Virgin Islands	female	2000	28.06392
Brunei	female	2000	22.95982
Bulgaria	female	2000	25.21212
Burkina Faso	female	2000	20.95276
Burundi	female	2000	20.67194
Cambodia	female	2000	20.86207
Cameroon	female	2000	23.66765
Canada	female	2000	26.11965
Cape Verde	female	2000	23.73321
Central African Rep.	female	2000	21.39235
Chad	female	2000	20.97976
Chile	female	2000	26.84574
China	female	2000	22.60003
Colombia	female	2000	25.76325
Comoros	female	2000	22.00916
Congo, Dem. Rep.	female	2000	20.79511
Congo, Rep.	female	2000	21.99779
Cook Islands	female	2000	31.81515
Costa Rica	female	2000	26.07532
Cote d'Ivoire	female	2000	22.9484
Croatia	female	2000	24.63296
Cuba	female	2000	25.441
Cyprus	female	2000	25.52631
Czech Rep.	female	2000	26.45268
Denmark	female	2000	24.64453
Djibouti	female	2000	23.56684
Dominica	female	2000	27.83015
Dominican Rep.	female	2000	25.59628
Ecuador	female	2000	26.41458
Egypt	female	2000	28.84879
El Salvador	female	2000	26.54081
Equatorial Guinea	female	2000	22.62966
Eritrea	female	2000	20.42769
Estonia	female	2000	24.8143
Ethiopia	female	2000	19.99806
Fiji	female	2000	27.58021
Finland	female	2000	25.36981
France	female	2000	24.65746
French Polynesia	female	2000	30.4384
Gabon	female	2000	24.60761
Gambia	female	2000	23.23764
Georgia	female	2000	25.59522
Germany	female	2000	25.51645
Ghana	female	2000	23.17104
Greece	female	2000	24.65409
Greenland	female	2000	26.4604
Grenada	female	2000	26.29778
Guatemala	female	2000	25.65081
Guinea	female	2000	21.77557
Guinea-Bissau	female	2000	22.31093
Guyana	female	2000	25.65099
Haiti	female	2000	22.44865
Honduras	female	2000	25.71006
Hong Kong, China	female	2000	23.31886
Hungary	female	2000	25.48417
Iceland	female	2000	25.38278
India	female	2000	20.9538
Indonesia	female	2000	22.21378
Iran	female	2000	25.7761
Iraq	female	2000	27.6393
Ireland	female	2000	26.01992
Israel	female	2000	26.51968
Italy	female	2000	24.76417
Jamaica	female	2000	26.45429
Japan	female	2000	21.91883
Jordan	female	2000	29.05078
Kazakhstan	female	2000	25.67814
Kenya	female	2000	22.46548
Kiribati	female	2000	29.58238
Korea, Dem. Rep.	female	2000	21.4123
Korea, Rep.	female	2000	23.13303
Kuwait	female	2000	30.14044
Kyrgyzstan	female	2000	25.19772
Laos	female	2000	21.17882
Latvia	female	2000	25.04125
Lebanon	female	2000	26.84515
Lesotho	female	2000	26.20003
Liberia	female	2000	22.47748
Libya	female	2000	28.29678
Lithuania	female	2000	25.66177
Luxembourg	female	2000	25.63979
Macao, China	female	2000	24.55284
Macedonia, FYR	female	2000	25.1243
Madagascar	female	2000	20.62256
Malawi	female	2000	22.04351
Malaysia	female	2000	24.67875
Maldives	female	2000	25.24335
Mali	female	2000	21.57042
Malta	female	2000	26.79928
Marshall Islands	female	2000	29.73444
Mauritania	female	2000	25.1528
Mauritius	female	2000	25.37198
Mexico	female	2000	27.69228
Micronesia, Fed. Sts.	female	2000	29.86508
Moldova	female	2000	26.37499
Mongolia	female	2000	25.08182
Montenegro	female	2000	25.37174
Morocco	female	2000	25.46713
Mozambique	female	2000	22.16763
Myanmar	female	2000	21.31119
Namibia	female	2000	24.14935
Nauru	female	2000	33.16244
Nepal	female	2000	19.98358
Netherlands	female	2000	24.9958
Netherlands Antilles	female	2000	28.73027
New Zealand	female	2000	26.49639
Nicaragua	female	2000	26.51048
Niger	female	2000	21.26753
Nigeria	female	2000	23.11974
Norway	female	2000	25.16566
Oman	female	2000	26.31132
Pakistan	female	2000	22.97781
Palau	female	2000	30.12458
Panama	female	2000	26.49077
Papua New Guinea	female	2000	24.54507
Paraguay	female	2000	25.17639
Peru	female	2000	25.79287
Philippines	female	2000	22.86442
Poland	female	2000	25.67019
Portugal	female	2000	25.86444
Puerto Rico	female	2000	28.99917
Qatar	female	2000	28.08474
Romania	female	2000	24.88057
Russia	female	2000	26.48493
Rwanda	female	2000	21.39851
Saint Kitts and Nevis	female	2000	29.35646
Saint Lucia	female	2000	26.39799
Saint Vincent and the Grenadines	female	2000	26.40448
Samoa	female	2000	31.57943
Sao Tome and Principe	female	2000	23.65898
Saudi Arabia	female	2000	28.50804
Senegal	female	2000	23.29538
Serbia	female	2000	25.44916
Seychelles	female	2000	27.09683
Sierra Leone	female	2000	22.79584
Singapore	female	2000	23.33759
Slovak Republic	female	2000	26.10914
Slovenia	female	2000	26.29672
Solomon Islands	female	2000	27.59786
Somalia	female	2000	22.0393
South Africa	female	2000	28.23492
Spain	female	2000	25.97859
Sri Lanka	female	2000	22.5844
Sudan	female	2000	22.30354
Suriname	female	2000	26.66373
Swaziland	female	2000	27.49829
Sweden	female	2000	24.94577
Switzerland	female	2000	24.03658
Syria	female	2000	27.97629
Taiwan	female	2000	23.06819
Tajikistan	female	2000	23.36578
Tanzania	female	2000	22.35494
Thailand	female	2000	23.82346
Timor-Leste	female	2000	21.16715
Togo	female	2000	21.85977
Tonga	female	2000	32.41916
Trinidad and Tobago	female	2000	27.27218
Tunisia	female	2000	27.01905
Turkey	female	2000	27.79599
Turkmenistan	female	2000	23.94216
Uganda	female	2000	21.81171
Ukraine	female	2000	25.64889
United Arab Emirates	female	2000	28.79831
United Kingdom	female	2000	26.24386
United States	female	2000	27.52943
Uruguay	female	2000	25.68317
Uzbekistan	female	2000	24.76585
Vanuatu	female	2000	26.86133
Venezuela	female	2000	27.09799
Vietnam	female	2000	20.29185
West Bank and Gaza	female	2000	28.33796
Yemen, Rep.	female	2000	25.33409
Zambia	female	2000	22.30305
Zimbabwe	female	2000	24.6569
Afghanistan	female	2001	20.61353
Albania	female	2001	25.20332
Algeria	female	2001	25.59477
Andorra	female	2001	26.14707
Angola	female	2001	22.07646
Antigua and Barbuda	female	2001	26.68539
Argentina	female	2001	26.61081
Armenia	female	2001	26.2254
Australia	female	2001	26.15183
Austria	female	2001	24.79874
Azerbaijan	female	2001	26.42567
Bahamas	female	2001	28.32542
Bahrain	female	2001	27.8167
Bangladesh	female	2001	19.5996
Barbados	female	2001	28.46946
Belarus	female	2001	26.06861
Belgium	female	2001	25.11409
Belize	female	2001	28.70468
Benin	female	2001	23.03499
Bermuda	female	2001	29.68104
Bhutan	female	2001	22.05079
Bolivia	female	2001	26.00137
Bosnia and Herzegovina	female	2001	25.87892
Botswana	female	2001	25.41885
Brazil	female	2001	25.27984
British Virgin Islands	female	2001	28.21347
Brunei	female	2001	22.94578
Bulgaria	female	2001	25.22311
Burkina Faso	female	2001	21.02877
Burundi	female	2001	20.74013
Cambodia	female	2001	20.97516
Cameroon	female	2001	23.82855
Canada	female	2001	26.2145
Cape Verde	female	2001	23.89848
Central African Rep.	female	2001	21.52312
Chad	female	2001	21.08121
Chile	female	2001	26.98724
China	female	2001	22.64198
Colombia	female	2001	25.82815
Comoros	female	2001	22.04251
Congo, Dem. Rep.	female	2001	20.84604
Congo, Rep.	female	2001	22.12915
Cook Islands	female	2001	32.08724
Costa Rica	female	2001	26.18898
Cote d'Ivoire	female	2001	23.05647
Croatia	female	2001	24.69418
Cuba	female	2001	25.57658
Cyprus	female	2001	25.57712
Czech Rep.	female	2001	26.46389
Denmark	female	2001	24.69374
Djibouti	female	2001	23.64807
Dominica	female	2001	27.96251
Dominican Rep.	female	2001	25.77402
Ecuador	female	2001	26.48262
Egypt	female	2001	29.03225
El Salvador	female	2001	26.71558
Equatorial Guinea	female	2001	22.91532
Eritrea	female	2001	20.51584
Estonia	female	2001	24.87022
Ethiopia	female	2001	20.09382
Fiji	female	2001	27.81091
Finland	female	2001	25.39521
France	female	2001	24.69151
French Polynesia	female	2001	30.65485
Gabon	female	2001	24.76765
Gambia	female	2001	23.43574
Georgia	female	2001	25.67591
Germany	female	2001	25.54752
Ghana	female	2001	23.32327
Greece	female	2001	24.69536
Greenland	female	2001	26.49154
Grenada	female	2001	26.42088
Guatemala	female	2001	25.7983
Guinea	female	2001	21.86325
Guinea-Bissau	female	2001	22.38076
Guyana	female	2001	25.79045
Haiti	female	2001	22.56373
Honduras	female	2001	25.84835
Hong Kong, China	female	2001	23.36446
Hungary	female	2001	25.53785
Iceland	female	2001	25.44573
India	female	2001	20.99987
Indonesia	female	2001	22.30853
Iran	female	2001	25.9515
Iraq	female	2001	27.79699
Ireland	female	2001	26.11248
Israel	female	2001	26.62367
Italy	female	2001	24.76624
Jamaica	female	2001	26.55815
Japan	female	2001	21.92787
Jordan	female	2001	29.07225
Kazakhstan	female	2001	25.73111
Kenya	female	2001	22.5562
Kiribati	female	2001	29.81825
Korea, Dem. Rep.	female	2001	21.35739
Korea, Rep.	female	2001	23.09377
Kuwait	female	2001	30.25933
Kyrgyzstan	female	2001	25.22581
Laos	female	2001	21.28478
Latvia	female	2001	25.09014
Lebanon	female	2001	26.99562
Lesotho	female	2001	26.26148
Liberia	female	2001	22.58362
Libya	female	2001	28.40122
Lithuania	female	2001	25.70216
Luxembourg	female	2001	25.69968
Macao, China	female	2001	24.54264
Macedonia, FYR	female	2001	25.14507
Madagascar	female	2001	20.65229
Malawi	female	2001	22.15064
Malaysia	female	2001	24.77534
Maldives	female	2001	25.40158
Mali	female	2001	21.75881
Malta	female	2001	26.84629
Marshall Islands	female	2001	29.93286
Mauritania	female	2001	25.29454
Mauritius	female	2001	25.47852
Mexico	female	2001	27.83824
Micronesia, Fed. Sts.	female	2001	30.04526
Moldova	female	2001	26.39955
Mongolia	female	2001	25.14161
Montenegro	female	2001	25.37664
Morocco	female	2001	25.56386
Mozambique	female	2001	22.3062
Myanmar	female	2001	21.44561
Namibia	female	2001	24.27273
Nauru	female	2001	33.3814
Nepal	female	2001	20.07634
Netherlands	female	2001	25.05742
Netherlands Antilles	female	2001	28.84041
New Zealand	female	2001	26.60665
Nicaragua	female	2001	26.65338
Niger	female	2001	21.37101
Nigeria	female	2001	23.18497
Norway	female	2001	25.24481
Oman	female	2001	26.36844
Pakistan	female	2001	23.02851
Palau	female	2001	30.33099
Panama	female	2001	26.62322
Papua New Guinea	female	2001	24.70155
Paraguay	female	2001	25.27066
Peru	female	2001	25.82597
Philippines	female	2001	22.93359
Poland	female	2001	25.70869
Portugal	female	2001	25.91667
Puerto Rico	female	2001	29.17427
Qatar	female	2001	28.19014
Romania	female	2001	24.90658
Russia	female	2001	26.55083
Rwanda	female	2001	21.47528
Saint Kitts and Nevis	female	2001	29.50778
Saint Lucia	female	2001	26.47672
Saint Vincent and the Grenadines	female	2001	26.53922
Samoa	female	2001	31.85021
Sao Tome and Principe	female	2001	23.80378
Saudi Arabia	female	2001	28.63249
Senegal	female	2001	23.41751
Serbia	female	2001	25.42837
Seychelles	female	2001	27.2326
Sierra Leone	female	2001	22.87993
Singapore	female	2001	23.28385
Slovak Republic	female	2001	26.10726
Slovenia	female	2001	26.35006
Solomon Islands	female	2001	27.73423
Somalia	female	2001	22.11053
South Africa	female	2001	28.36951
Spain	female	2001	26.02471
Sri Lanka	female	2001	22.65572
Sudan	female	2001	22.4023
Suriname	female	2001	26.78852
Swaziland	female	2001	27.61466
Sweden	female	2001	24.97519
Switzerland	female	2001	24.04071
Syria	female	2001	28.09912
Taiwan	female	2001	23.0667
Tajikistan	female	2001	23.35756
Tanzania	female	2001	22.43833
Thailand	female	2001	23.90172
Timor-Leste	female	2001	21.2186
Togo	female	2001	21.9663
Tonga	female	2001	32.66724
Trinidad and Tobago	female	2001	27.39049
Tunisia	female	2001	27.15048
Turkey	female	2001	27.84298
Turkmenistan	female	2001	23.98269
Uganda	female	2001	21.8836
Ukraine	female	2001	25.66549
United Arab Emirates	female	2001	28.90219
United Kingdom	female	2001	26.34053
United States	female	2001	27.64247
Uruguay	female	2001	25.79092
Uzbekistan	female	2001	24.81024
Vanuatu	female	2001	27.053
Venezuela	female	2001	27.22866
Vietnam	female	2001	20.38658
West Bank and Gaza	female	2001	28.48209
Yemen, Rep.	female	2001	25.44147
Zambia	female	2001	22.37321
Zimbabwe	female	2001	24.66032
Afghanistan	female	2002	20.65274
Albania	female	2002	25.27082
Algeria	female	2002	25.69948
Andorra	female	2002	26.19542
Angola	female	2002	22.26093
Antigua and Barbuda	female	2002	26.76278
Argentina	female	2002	26.7046
Armenia	female	2002	26.33638
Australia	female	2002	26.25957
Austria	female	2002	24.83051
Azerbaijan	female	2002	26.53823
Bahamas	female	2002	28.44201
Bahrain	female	2002	27.96036
Bangladesh	female	2002	19.72414
Barbados	female	2002	28.58496
Belarus	female	2002	26.12336
Belgium	female	2002	25.12181
Belize	female	2002	28.87468
Benin	female	2002	23.14637
Bermuda	female	2002	29.75882
Bhutan	female	2002	22.16199
Bolivia	female	2002	26.1348
Bosnia and Herzegovina	female	2002	25.96649
Botswana	female	2002	25.52204
Brazil	female	2002	25.36366
British Virgin Islands	female	2002	28.33844
Brunei	female	2002	22.95992
Bulgaria	female	2002	25.24871
Burkina Faso	female	2002	21.12089
Burundi	female	2002	20.81771
Cambodia	female	2002	21.08197
Cameroon	female	2002	23.99221
Canada	female	2002	26.29888
Cape Verde	female	2002	24.05403
Central African Rep.	female	2002	21.65306
Chad	female	2002	21.18393
Chile	female	2002	27.13405
China	female	2002	22.67688
Colombia	female	2002	25.88257
Comoros	female	2002	22.08826
Congo, Dem. Rep.	female	2002	20.91397
Congo, Rep.	female	2002	22.26737
Cook Islands	female	2002	32.34657
Costa Rica	female	2002	26.29537
Cote d'Ivoire	female	2002	23.16914
Croatia	female	2002	24.78217
Cuba	female	2002	25.73888
Cyprus	female	2002	25.63186
Czech Rep.	female	2002	26.46608
Denmark	female	2002	24.74319
Djibouti	female	2002	23.74615
Dominica	female	2002	28.09965
Dominican Rep.	female	2002	25.94998
Ecuador	female	2002	26.55303
Egypt	female	2002	29.20828
El Salvador	female	2002	26.8835
Equatorial Guinea	female	2002	23.19161
Eritrea	female	2002	20.60579
Estonia	female	2002	24.92251
Ethiopia	female	2002	20.1839
Fiji	female	2002	28.05165
Finland	female	2002	25.41902
France	female	2002	24.72699
French Polynesia	female	2002	30.87058
Gabon	female	2002	24.91982
Gambia	female	2002	23.63134
Georgia	female	2002	25.77232
Germany	female	2002	25.57631
Ghana	female	2002	23.47061
Greece	female	2002	24.73157
Greenland	female	2002	26.52729
Grenada	female	2002	26.54267
Guatemala	female	2002	25.94954
Guinea	female	2002	21.94696
Guinea-Bissau	female	2002	22.44935
Guyana	female	2002	25.90456
Haiti	female	2002	22.67272
Honduras	female	2002	25.97615
Hong Kong, China	female	2002	23.40358
Hungary	female	2002	25.59566
Iceland	female	2002	25.50528
India	female	2002	21.03814
Indonesia	female	2002	22.40431
Iran	female	2002	26.13108
Iraq	female	2002	27.93361
Ireland	female	2002	26.19135
Israel	female	2002	26.72752
Italy	female	2002	24.76686
Jamaica	female	2002	26.64816
Japan	female	2002	21.92321
Jordan	female	2002	29.10914
Kazakhstan	female	2002	25.82716
Kenya	female	2002	22.62218
Kiribati	female	2002	30.05359
Korea, Dem. Rep.	female	2002	21.31523
Korea, Rep.	female	2002	23.08167
Kuwait	female	2002	30.34041
Kyrgyzstan	female	2002	25.25225
Laos	female	2002	21.40257
Latvia	female	2002	25.15152
Lebanon	female	2002	27.12636
Lesotho	female	2002	26.32388
Liberia	female	2002	22.69692
Libya	female	2002	28.51032
Lithuania	female	2002	25.74912
Luxembourg	female	2002	25.76499
Macao, China	female	2002	24.55762
Macedonia, FYR	female	2002	25.16624
Madagascar	female	2002	20.65751
Malawi	female	2002	22.25219
Malaysia	female	2002	24.86649
Maldives	female	2002	25.55654
Mali	female	2002	21.94506
Malta	female	2002	26.88186
Marshall Islands	female	2002	30.14378
Mauritania	female	2002	25.43653
Mauritius	female	2002	25.57969
Mexico	female	2002	27.97481
Micronesia, Fed. Sts.	female	2002	30.2401
Moldova	female	2002	26.45503
Mongolia	female	2002	25.20751
Montenegro	female	2002	25.39524
Morocco	female	2002	25.65263
Mozambique	female	2002	22.44782
Myanmar	female	2002	21.5815
